"","delta_nbr","relative_regrowth","pct_recovery","postfire_fitted_slope","cluster","x_y","x","y","fire","canopy_cover","veg_height","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","absolute_regrowth","max.postfire.nbr","time_to_0.8recovery","time_to_0.6recovery","hli","SiteID"
"414",-141.8,-0.222256366197739,1.18988684582744,61.1758241758242,2,"-120.501675789_44.471072063",-120.501675789,44.471072063,"HR",35,110,567,572,478,550,625,587,608,553,523,593,648,0,0,53,337,417,499,393,590,637,657,655,673,645,565.6,423.8,324,-27.032455822334,673,6,5,161,"HR_19_2"
"415",-91,-0.560275816939816,1.50506186726659,59.2582417582418,2,"-120.500868789_44.469427063",-120.500868789,44.469427063,"HR",35,110,464,420,294,346,456,569,451,472,455,518,554,0,0,83,234,372,422,195,487,556,549,637,669,641,444.5,353.5,277,-56.9168572680938,669,5,5,145,"HR_20_2"
"416",-301,-1.93342225912058,0.606823906572017,22.5054945054945,3,"-120.483652789_44.484232063",-120.483652789,44.484232063,"HR",35,110,443,378,295,369,420,515,473,436,514,524,427,0,0,21,195,56,136,98,210,162,232,247,241,265,436.7,135.7,213.5,-209.437422720438,265,NA,13,183,"HR_1_3"
"417",-401.3,-2.26889804670544,0.404102564102564,17.3846153846154,3,"-120.483114789_44.482258063",-120.483114789,44.482258063,"HR",35,110,484,436,503,395,538,476,538,514,513,478,498,0,0,0,85,105,55,84,91,88,166,188,197,197,487.5,86.2,249,-260.566687411453,197,NA,NA,156,"HR_2_3"
"418",-304.1,-2.13443343193352,0.616185723584292,24.8076923076923,3,"-120.482845789_44.482587063",-120.482845789,44.482587063,"HR",35,110,465,360,220,388,548,526,504,542,494,562,554,0,0,24,152,76,182,182,203,253,224,272,284,252,460.9,156.8,277,-239.574990418298,284,NA,12,124,"HR_3_3"
"419",-228.2,-2.58451634047725,0.745570043463724,16.8956043956044,3,"-120.496564789_44.474691063",-120.496564789,44.474691063,"HR",35,110,317,212,201,276,320,379,331,298,319,338,334,0,0,0,33,54,51,52,121,120,161,117,223,151,299.1,70.9,167,-179.736010935714,223,NA,12,139,"HR_4_3"
"420",-396.2,-3.3159336929117,0.361616639092413,8.69230769230769,3,"-120.460518789_44.480613063",-120.460518789,44.480613063,"HR",35,111,403,383,241,345,469,455,458,456,523,498,514,0,32,0,64,0,19,0,7,34,27,86,107,153,423.1,26.9,257,-329.749385205113,153,NA,NA,206,"HR_5_3"
"421",-346.3,-2.99655848109107,0.452248610409298,18.1428571428571,3,"-120.542832789_44.470085063",-120.542832789,44.470085063,"HR",25,110,346,367,346,297,433,409,433,406,469,452,375,0,0,0,0,0,0,0,51,94,176,174,153,179,395.8,49.5,187.5,-290.244748379706,179,NA,NA,116,"HR_6_3"
"422",-339.5,-2.34736075184882,0.524829371616851,19.967032967033,3,"-120.543101789_44.478639063",-120.543101789,44.478639063,"HR",25,110,414,416,359,353,526,444,452,422,450,413,366,0,0,0,69,42,54,10,131,133,192,223,184,199,424.9,85.4,183,-228.018835117958,223,NA,NA,184,"HR_7_3"
"423",-250.1,-1.75914744434899,0.55800674798858,15.3406593406593,3,"-120.538259789_44.477652063",-120.538259789,44.477652063,"HR",35,110,370,332,295,408,396,382,403,422,405,440,403,0,0,70,118,136,165,94,199,164,191,215,149,193,385.3,135.2,201.5,-155.498645900458,215,NA,NA,233,"HR_8_3"
"424",-292.9,-2.48104905451206,0.632942935459756,27.6483516483517,3,"-120.533686789_44.477981063",-120.533686789,44.477981063,"HR",35,110,452,356,309,284,388,399,497,445,425,458,398,0,0,7,0,0,71,78,211,223,251,243,245,254,401.3,108.4,199,-258.146901926327,254,NA,10,214,"HR_9_3"
"425",-348.1,-2.42182264199115,0.654088050314465,26.1373626373626,3,"-120.506517789_44.466795063",-120.506517789,44.466795063,"HR",35,110,491,409,443,441,504,530,528,413,523,488,520,0,0,0,135,34,130,97,197,222,237,237,312,250,477,128.9,260,-251.995249570163,312,NA,12,178,"HR_10_3"
"426",-232.9,-2.12200690898404,0.650385604113111,16.4175824175824,3,"-120.488225789_44.475349063",-120.488225789,44.475349063,"HR",25,110,304,346,211,380,475,398,368,452,507,449,456,0,54,134,198,170,60,123,195,174,218,235,253,231,389,156.1,228,-179.701480096962,253,NA,11,81,"HR_11_3"
"427",-247.9,-3.38575571394042,0.531058899259736,14.956043956044,3,"-120.495219789_44.469427063",-120.495219789,44.469427063,"HR",35,110,374,202,116,280,285,364,363,285,401,437,416,0,0,0,44,0,70,29,93,80,165,147,152,138,310.7,62.8,208,-253.048928533602,165,NA,NA,106,"HR_12_3"
"428",-230,-1.44936499001709,0.699349442379182,13.1538461538462,3,"-120.501675789_44.466466063",-120.501675789,44.466466063,"HR",25,110,377,253,195,457,453,504,484,496,557,528,564,0,0,171,278,214,189,190,223,223,301,215,195,187,430.4,200.4,282,-154.167285660321,301,NA,4,59,"HR_13_3"
"429",-271.8,-1.22979922466361,0.624432334241599,17.9120879120879,3,"-120.539335789_44.480942063",-120.539335789,44.480942063,"HR",25,110,442,412,296,413,454,516,471,437,527,436,436,0,0,73,204,172,242,108,199,163,275,250,252,190,440.4,168.6,218,-129.054954787395,275,NA,10,230,"HR_14_3"
"430",-277.4,-2.05430812258691,0.532473734479465,14.0549450549451,3,"-120.478541789_44.484232063",-120.478541789,44.484232063,"HR",25,110,407,332,256,392,523,410,468,406,496,498,486,0,0,80,215,112,165,44,216,149,210,223,140,196,418.8,141.4,243,-192.050694142831,223,NA,NA,188,"HR_15_3"
"431",-301.1,-2.30227241040138,0.491159135559921,17.9230769230769,3,"-120.483652789_44.483903063",-120.483652789,44.483903063,"HR",35,110,403,381,319,366,395,495,459,367,442,445,437,0,0,0,127,46,91,83,151,181,185,197,154,200,407.2,106.1,218.5,-215.833312948808,200,NA,NA,218,"HR_16_3"
"432",-456.5,-3.34319469237942,0.450669914738124,14.6098901098901,3,"-120.471009789_44.484232063",-120.471009789,44.484232063,"HR",45,109,544,488,308,464,489,537,490,481,550,575,588,0,0,0,66,0,62,0,40,58,44,91,187,222,492.6,36.1,294,-358.465041336649,222,NA,NA,155,"HR_17_3"
"433",-277.4,-2.05430812258691,0.532473734479465,14.0549450549451,3,"-120.478810789_44.484232063",-120.478810789,44.484232063,"HR",25,110,407,332,256,392,523,410,468,406,496,498,486,0,0,80,215,112,165,44,216,149,210,223,140,196,418.8,141.4,243,-192.050694142831,223,NA,NA,189,"HR_18_3"
"434",-377.2,-2.88150296153491,0.564147244609018,25.3351648351648,3,"-120.505710789_44.466137063",-120.505710789,44.466137063,"HR",35,110,479,383,386,461,506,548,476,432,488,432,446,0,0,0,8,0,18,52,150,166,210,215,259,231,459.1,81.9,223,-287.80939471524,259,NA,NA,207,"HR_19_3"
"435",-314.7,-2.65255775541624,0.417741103661681,15.7142857142857,3,"-120.491453789_44.482587063",-120.491453789,44.482587063,"HR",25,110,324,315,290,436,427,456,442,398,429,361,443,0,0,0,60,18,38,63,102,132,156,162,156,142,387.8,73.1,221.5,-237.926405988499,162,NA,NA,198,"HR_20_3"
"436",-295.9,-3.17571385802712,0.782352941176471,37.3076923076923,1,"-119.799558918_44.948988845",-119.799558918,44.948988845,"wheeler",25,110,468,481,577,520,529,505,408,510,538,564,578,0,91,18,0,99,172,251,399,361,369,381,343,370,510,214.1,289,-286.816097825832,399,NA,8,167,"WH_1_1"
"437",-303.7,-3.94993423091176,0.732288152411193,31.489010989011,1,"-119.832986918_44.956860845",-119.832986918,44.956860845,"wheeler",25,110,424,451,553,606,561,384,398,494,535,633,580,0,125,30,0,58,188,274,344,351,361,271,369,287,503.9,200.2,290,-314.639779374272,369,NA,8,187,"WH_2_1"
"438",-133.4,-3.2986367165945,1.28646441073512,34.9120879120879,1,"-119.898472918_44.944068845",-119.898472918,44.944068845,"wheeler",25,109,241,313,366,387,353,288,292,335,420,433,407,0,165,1,120,49,166,247,383,242,357,364,441,368,342.8,209.4,203.5,-181.990613263468,441,8,7,192,"WH_3_1"
"439",-188.2,-2.52130309307776,0.84469863616366,16.5164835164835,1,"-119.863126918_44.885028845",-119.863126918,44.885028845,"wheeler",35,110,430,380,425,503,448,460,384,448,492,576,466,0,287,225,302,171,181,202,384,281,369,262,381,294,454.6,266.4,233,-152.5411134812,384,8,2,137,"WH_4_1"
"440",-124,-0.98736734584484,1.12888482632541,27.3736263736264,1,"-119.809422918_44.950300845",-119.809422918,44.950300845,"wheeler",25,110,447,392,414,485,415,399,447,485,410,482,483,0,207,136,182,224,344,396,494,426,450,277,417,335,437.6,313.6,241.5,-72.7806541786632,494,7,6,206,"WH_5_1"
"441",-137.4,-1.4923427391199,1.02031602708804,28.6923076923077,1,"-119.847234918_44.943084845",-119.847234918,44.943084845,"wheeler",25,110,389,366,488,520,513,450,334,404,452,514,488,0,167,126,190,233,349,352,452,446,452,289,362,380,443,305.6,244,-89.2621405961885,452,8,6,189,"WH_6_1"
"442",-208.3,-1.91028114856976,0.907807141416179,39.3516483516484,1,"-119.833260918_44.959156845",-119.833260918,44.959156845,"wheeler",25,110,450,457,561,485,481,435,451,511,571,555,568,0,121,74,82,246,314,339,410,428,441,419,430,450,495.7,287.4,284,-180.125725783755,450,8,6,152,"WH_7_1"
"443",-61,-1.92785772727426,1.63878326996198,34.0274725274725,1,"-119.905322918_44.941444845",-119.905322918,44.941444845,"wheeler",35,110,264,264,279,344,229,157,186,284,308,315,306,0,20,15,48,133,173,195,379,424,431,202,424,248,263,202,153,-97.1559423793117,431,8,6,164,"WH_8_1"
"444",-246.5,-3.36712311587852,0.888797023563456,36.6978021978022,1,"-119.830520918_44.956860845",-119.830520918,44.956860845,"wheeler",25,110,480,419,521,532,537,423,380,403,566,577,559,0,128,34,37,106,271,322,393,373,430,279,404,414,483.8,237.3,279.5,-246.687581853565,430,8,7,177,"WH_9_1"
"445",-172.3,-1.47072411017022,1.121534292266,46.5714285714286,1,"-119.838192918_44.957188845",-119.838192918,44.957188845,"wheeler",35,110,409,472,472,519,478,447,414,465,523,598,537,0,57,92,221,232,299,368,430,393,489,493,538,535,479.7,307.4,268.5,-133.909358087865,538,8,6,179,"WH_10_1"
"446",-183.3,-0.910700251175306,0.905624404194471,27.0494505494505,1,"-119.837096918_44.955220845",-119.837096918,44.955220845,"wheeler",25,110,469,513,587,558,530,504,402,479,626,577,521,0,156,124,273,342,369,375,475,424,417,457,321,344,524.5,341.2,260.5,-80.4600803842512,475,8,5,190,"WH_11_1"
"447",-37.7,-1.96496168498863,1.44679155041849,29.6373626373626,1,"-119.898746918_44.950300845",-119.898746918,44.950300845,"wheeler",25,110,280,205,270,302,242,135,237,284,242,312,281,0,151,52,21,140,231,255,311,317,359,295,363,319,250.9,213.2,140.5,-72.5534695230489,363,6,2,146,"WH_12_1"
"448",-135.8,-2.00240836542294,1.08357230643179,42.6703296703297,1,"-119.817916918_44.954564845",-119.817916918,44.954564845,"wheeler",35,110,440,486,584,591,561,346,366,397,540,571,541,0,175,123,171,265,344,426,501,517,502,500,461,529,488.2,352.4,270.5,-123.337279657458,529,7,6,152,"WH_13_1"
"449",-137.8,-2.07653261814096,1.06763787721124,40.8736263736264,1,"-119.831068918_44.960468845",-119.831068918,44.960468845,"wheeler",25,110,414,414,532,606,392,441,405,532,555,514,578,0,250,92,128,243,315,398,493,507,504,497,513,445,480.5,342.7,289,-162.157189302812,513,7,6,218,"WH_14_1"
"450",-128.9,-1.14733623717046,1.34538574731974,56.021978021978,1,"-119.892170918_44.957188845",-119.892170918,44.957188845,"wheeler",35,110,593,522,530,546,346,359,378,420,530,533,486,0,20,62,169,281,245,436,540,557,518,640,522,580,475.7,346.8,243,-104.641401332631,640,7,7,210,"WH_15_1"
"451",-143.8,-1.05172947963572,0.991629104958146,32.2142857142857,1,"-119.838466918_44.955548845",-119.838466918,44.955548845,"wheeler",25,110,335,401,540,496,534,425,422,444,525,537,495,0,150,172,236,275,323,377,437,431,449,371,396,462,465.9,322.1,247.5,-81.0387136186207,462,7,6,183,"WH_16_1"
"452",-86.6,-0.295327097432629,1.13207547169811,24.9175824175824,1,"-119.837918918_44.955220845",-119.837918918,44.955220845,"wheeler",25,110,364,415,495,478,514,375,366,377,493,469,460,0,203,153,260,349,361,386,492,427,432,417,299,366,434.6,348,230,-17.5550227669133,492,5,5,195,"WH_17_1"
"453",-130.5,-0.914326422347678,1.28018849401139,51.8296703296703,1,"-119.831342918_44.959484845",-119.831342918,44.959484845,"wheeler",25,110,578,513,614,565,428,364,415,502,537,577,585,0,9,120,187,317,395,496,486,636,652,490,540,529,509.3,378.8,292.5,-88.5876967427157,652,7,5,163,"WH_18_1"
"454",-86.3,-1.10210536394541,1.09624514458351,26.8791208791209,1,"-119.839014918_44.956532845",-119.839014918,44.956532845,"wheeler",25,110,396,467,592,561,394,372,365,486,487,514,481,0,384,311,308,312,346,331,438,419,508,414,494,504,463.4,377.1,240.5,-53.1829244625209,508,2,2,181,"WH_19_1"
"455",-227.7,-2.50902108451666,0.935280189423836,24.5769230769231,1,"-119.862852918_44.886012845",-119.862852918,44.886012845,"wheeler",25,110,420,435,541,489,521,541,483,582,513,543,550,0,264,260,193,108,203,258,392,314,474,325,453,304,506.8,279.1,275,-201.546392266365,474,10,8,120,"WH_20_1"
"456",50.9,4.16033365102543,2.108615487764,60.3461538461538,2,"-119.894636918_44.957516845",-119.894636918,44.957516845,"wheeler",25,110,548,421,496,418,298,104,95,92,275,236,209,0,46,42,96,273,316,371,573,590,556,629,582,614,298.3,349.2,104.5,67.4882510244596,629,5,5,181,"WH_1_2"
"457",-30.7,-0.940550165137276,1.6832749798007,57.8681318681319,2,"-119.905322918_44.954236845",-119.905322918,44.954236845,"wheeler",35,110,377,432,424,448,324,211,259,323,410,505,428,0,29,15,144,259,363,419,545,534,500,598,625,570,371.3,340.6,214,-59.8090039131925,625,6,5,234,"WH_2_2"
"458",122,2.37848019657618,2.53213868328788,43.8846153846154,2,"-119.901760918_44.939804845",-119.901760918,44.939804845,"wheeler",25,110,201,159,251,296,255,222,236,241,319,387,296,0,107,99,303,338,456,414,550,460,581,479,650,430,256.7,378.7,148,109.184143985464,650,4,4,178,"WH_3_2"
"459",31.7,1.97586036572461,1.76195711929632,56.6043956043956,2,"-119.895732918_44.958172845",-119.895732918,44.958172845,"wheeler",25,110,530,456,519,417,367,217,198,279,319,336,270,0,37,117,230,207,427,523,609,619,545,641,526,635,363.8,395.5,135,91.1626444187988,641,6,4,183,"WH_4_2"
"460",82,1.2508952172278,2.27645788336933,36.021978021978,2,"-119.905048918_44.939148845",-119.905048918,44.939148845,"wheeler",25,110,186,175,266,241,150,222,184,217,328,346,264,0,89,72,203,266,376,344,527,484,453,321,504,358,231.5,313.5,132,56.3424095818796,527,4,4,201,"WH_5_2"
"461",-7.5,1.47325358715231,1.36155022947476,32.2637362637362,2,"-119.850522918_44.961124845",-119.850522918,44.961124845,"wheeler",35,110,375,406,447,452,374,344,302,301,454,467,360,0,138,175,305,450,421,420,534,489,479,436,445,430,392.2,384.7,180,84.7471057372638,534,5,4,153,"WH_6_2"
"462",35.5,1.50544297591981,1.68316831683168,49.7692307692308,2,"-119.891896918_44.942428845",-119.891896918,44.942428845,"wheeler",25,110,370,372,461,449,419,322,260,343,400,442,325,0,169,106,278,351,477,484,576,532,574,646,638,534,383.8,419.3,162.5,79.3204282971346,646,5,4,161,"WH_7_2"
"463",100.4,3.90066417483389,1.92847124824684,34.4505494505495,2,"-119.906144918_44.938492845",-119.906144918,44.938492845,"wheeler",25,110,255,254,388,344,326,182,155,218,337,393,308,0,105,70,321,434,486,444,550,489,544,413,520,330,285.2,385.6,154,139.300908183376,550,4,4,192,"WH_8_2"
"464",38.9,-1.8007628786696,2.13143872113677,49.6923076923077,2,"-119.907240918_44.938164845",-119.907240918,44.938164845,"wheeler",25,110,219,189,343,361,295,217,145,219,407,420,422,0,63,0,88,191,396,374,576,527,501,488,600,386,281.5,320.4,211,-70.4200474205917,600,6,5,193,"WH_9_2"
"465",67,2.0530192461962,1.38926784902228,26.9010989010989,2,"-119.836548918_44.957516845",-119.836548918,44.957516845,"wheeler",25,110,381,386,458,473,409,401,396,462,471,561,553,0,330,323,485,505,560,576,602,611,607,469,574,412,439.8,506.8,276.5,111.972974547144,611,4,2,173,"WH_10_2"
"466",54.5,0.923754999460467,1.85897435897436,36.0934065934066,2,"-119.900938918_44.941116845",-119.900938918,44.941116845,"wheeler",25,110,153,205,319,328,317,222,228,296,353,387,284,0,139,73,215,282,380,404,514,458,481,407,522,339,280.8,335.3,142,44.6512938895119,522,5,4,190,"WH_11_2"
"467",-76.4,-0.27753200841136,1.3943449169005,53.9725274725275,2,"-119.896006918_44.957188845",-119.896006918,44.957188845,"wheeler",25,109,600,504,577,546,402,308,354,362,484,496,448,0,56,51,203,316,400,479,593,572,553,646,452,618,463.3,386.9,224,-21.0253440400717,646,6,5,174,"WH_12_2"
"468",42.6,2.54414412980264,1.60947317544708,45.6043956043956,2,"-119.848878918_44.961452845",-119.848878918,44.961452845,"wheeler",25,110,440,587,547,564,345,237,301,342,370,405,401,0,228,124,337,447,425,560,666,629,640,508,618,550,413.8,456.4,200.5,112.547764734822,666,4,4,220,"WH_13_2"
"469",70.3,1.53917967840974,2.08086785009862,36.4945054945055,2,"-119.903130918_44.940132845",-119.903130918,44.940132845,"wheeler",25,110,201,216,303,369,335,268,263,326,346,415,375,0,176,150,372,356,391,324,551,553,561,311,633,432,304.2,374.5,187.5,70.4912002508646,633,4,4,189,"WH_14_2"
"470",-42.6,-0.60964804494259,1.75139664804469,56.8681318681319,2,"-119.892170918_44.959156845",-119.892170918,44.959156845,"wheeler",35,110,567,470,521,454,306,170,228,233,310,321,292,0,20,82,109,190,182,349,546,570,479,627,558,541,358,315.4,146,-27.0591894283642,627,7,7,207,"WH_15_2"
"471",110.4,2.9711460806838,2.42144177449168,33.4835164835165,2,"-119.905322918_44.939804845",-119.905322918,44.939804845,"wheeler",25,110,159,163,213,245,206,187,197,238,279,277,244,0,77,83,361,285,469,240,457,369,486,441,524,316,216.4,326.8,122,133.966812714634,524,4,4,200,"WH_16_2"
"472",20.7,0.805171037114514,1.5934664246824,22.0164835164835,2,"-119.901760918_44.943084845",-119.901760918,44.943084845,"wheeler",25,110,270,210,240,350,323,196,240,278,268,380,286,0,226,113,239,221,323,354,429,358,409,290,439,224,275.5,296.2,143,24.1732973131716,439,2,2,162,"WH_17_2"
"473",38.6,1.35009101828697,1.54929577464789,38.9175824175824,2,"-119.850796918_44.961452845",-119.850796918,44.961452845,"wheeler",35,110,309,403,498,492,387,334,362,386,489,529,479,0,186,257,407,465,477,509,565,616,649,444,565,554,418.9,457.5,239.5,83.8178058282806,649,4,3,158,"WH_18_2"
"474",39.2,1.58865313797606,2.07567185289958,44.7252747252747,2,"-119.902582918_44.945708845",-119.902582918,44.945708845,"wheeler",25,109,369,325,381,362,261,125,167,277,279,282,167,0,90,84,107,222,346,401,525,517,527,401,587,393,282.8,322,83.5,65.6163283848365,587,6,5,154,"WH_19_2"
"475",-0.100000000000023,0.16545982948027,1.61203007518797,39.5879120879121,2,"-119.903130918_44.941772845",-119.903130918,44.941772845,"wheeler",25,110,325,317,411,354,324,224,230,343,356,441,372,0,74,56,206,331,400,320,501,493,476,467,536,336,332.5,332.4,186,9.53499530323367,536,5,4,206,"WH_20_2"
"476",-280.5,-3.78426841134523,0,0,3,"-119.848330918_44.939148845",-119.848330918,44.939148845,"wheeler",25,110,312,191,248,299,265,281,227,290,326,366,302,0,0,0,0,0,0,0,0,0,0,0,0,0,280.5,0,151,-226.520703570136,0,NA,NA,166,"WH_1_3"
"477",-413.8,-3.32614212979999,0.310077519379845,2.11538461538462,3,"-119.843946918_44.941772845",-119.843946918,44.941772845,"wheeler",25,110,345,363,411,490,437,455,421,510,483,471,483,0,42,0,0,0,0,9,136,0,45,16,52,0,438.6,24.8,241.5,-323.756551352247,136,NA,NA,208,"WH_2_3"
"478",-131.1,-3.27240441332828,0.922590068159688,1.85714285714285,3,"-119.842028918_44.954564845",-119.842028918,44.954564845,"wheeler",35,110,495,287,336,471,261,363,453,521,460,461,442,178,379,292,239,150,248,279,373,308,268,261,331,207,410.8,279.7,310,-152.963489653062,379,2,2,192,"WH_3_3"
"479",-245.4,-3.44620974932249,0.686874304783092,22.9175824175824,3,"-119.898746918_44.948988845",-119.898746918,44.948988845,"wheeler",25,110,262,329,381,413,371,310,320,383,387,440,407,0,53,0,0,19,104,126,217,186,194,243,247,200,359.6,114.2,203.5,-241.152843879283,247,NA,8,215,"WH_4_3"
"480",-234.6,-3.90620560737499,0.712990936555891,15.0934065934066,3,"-119.836274918_44.956532845",-119.836274918,44.956532845,"wheeler",25,110,315,268,319,353,344,300,291,416,313,391,367,0,151,0,0,35,26,106,236,122,174,114,206,185,331,96.4,183.5,-229.863892047855,236,NA,8,190,"WH_5_3"
"481",-334.9,-3.43334739522304,0.264244426094137,-0.401098901098902,3,"-119.844220918_44.941444845",-119.844220918,44.941444845,"wheeler",25,110,329,264,335,370,345,345,377,427,419,422,383,0,96,0,0,0,0,33,91,58,6,0,34,2,363.3,28.4,191.5,-276.671230424791,96,NA,NA,164,"WH_6_3"
"482",-294.3,-2.86572163639567,0.431472081218274,5.8021978021978,3,"-119.831068918_44.943412845",-119.831068918,44.943412845,"wheeler",25,110,387,268,353,471,240,292,378,475,296,386,352,0,85,0,0,0,9,110,153,61,105,80,116,0,354.6,60.3,176,-228.972725113744,153,NA,NA,172,"WH_7_3"
"483",-187.7,-4.46019423368967,0.718799368088468,10.0934065934066,3,"-119.848330918_44.962764845",-119.848330918,44.962764845,"wheeler",25,110,270,406,327,474,373,364,257,435,452,440,455,71,224,174,125,141,152,193,273,186,255,198,260,231,379.8,192.1,263,-195.212467734384,273,NA,8,203,"WH_8_3"
