X,Long,Lat,postdisturbance_nbr,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y,Plot,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,predisturbance_nbr,disturbance_nbr,dnbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re.0gen_prob
526,-119.650719037717,43.8004523176604,-10.5835638046265,-396.239337730408,0.0579330317198408,0.64631373433308,0.945656600298173,44.4264994296399,1,-119.650719037717_43.8004523176604,NA,Egley,45,110,183,651,787,1428,Y,Y,479.361572265625,357.110595703125,409.151489257812,373.968841552734,359.197906494141,346.491241455078,366.318664550781,345.878143310547,400.369018554688,418.710266113281,-326.912170410156,-307.885498046875,-193.445602416992,-104.414260864258,-95.5414047241211,6.31019592285156,30.5820446014404,60.0414085388184,116.560874938965,178.822860717773,203.133743286133,215.751525878906,233.572280883789,249.254623413086,385.655773925781,-317.398834228516,745.622436523438,9.29745143150588,249.254623413086,NA,12,354.409543573509,-2.03947430071825,14.1416327734446,0.91533817715423,14.4283670221209,6.05107923636318,363.283033051435,6.40866306408312,14.8420044427329,0.303427666425705
527,-119.652645890129,43.8435247516044,-67.0401375293732,-344.762548112869,0.305352609550354,0.387769594438895,0.751482317273346,35.3820407835992,2,-119.652645890129_43.8435247516044,NA,Egley,45,111,184,550,678,1601,Y,N,244.304794311523,284.345062255859,272.329559326172,316.710083007812,254.110610961914,212.338592529297,244.461135864258,293.759521484375,327.919555664062,326.945190429688,-364.928924560547,-454.267120361328,-180.226577758789,-90.4109573364258,-136.350189208984,-59.2768211364746,14.0449438095093,4.89929246902466,50.730411529541,84.0608596801758,96.3947830200195,81.3269119262695,91.6189498901367,107.692306518555,277.722410583496,-409.598022460938,691.874114990234,46.1407763821807,107.692306518555,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,440.359587885265,5.57483912206557,13.9563174959395,NA
528,-119.657684340449,43.8262796119164,-150.839996337891,-590.773739624023,-0.795540870654594,0.0539409020921556,0.672075367850447,23.7136418688428,2,-119.657684340449_43.8262796119164,NA,Egley,45,111,186,587,716,1556,Y,N,476.005187988281,468.0498046875,469.709533691406,424.040069580078,440.616119384766,424.909881591797,412.358123779297,376.759155273438,441.176483154297,465.713073730469,-292.790588378906,-373.890991210938,-221.780609130859,-30.7752246856689,-233.676971435547,-151.123428344727,-146.156005859375,-123.217926025391,-119.775741577148,-80.6183090209961,-27.3847560882568,-8.11068725585938,-11.134801864624,23.7304229736328,439.933743286133,-333.340789794922,758.503662109375,-136.554968533249,23.7304229736328,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,398.89324718006,5.7995516427714,14.1849698776538,0.295184135437012
529,-119.657816275916,43.8174399487238,-111.468604040146,-310.705660009384,-0.169543183509655,0.375598682158472,0.874282158879374,26.6243511923067,2,-119.657816275916_43.8174399487238,NA,Egley,35,110,185,606,737,1553,Y,N,239.859466552734,215.736038208008,175.846832275391,178.238647460938,186.62287902832,175.232192993164,197.035202026367,167.064437866211,216.083480834961,240.651382446289,-371.162078857422,-327.574279785156,-145.980255126953,-132.075469970703,-168.316833496094,-162.339508056641,-97.1184616088867,-40.1774711608887,-47.4987373352051,-5.02272176742554,11.4176979064941,25.2537174224854,33.7024536132812,74.8331756591797,199.237055969238,-349.368179321289,611.813461303711,-19.1766704107412,74.8331756591797,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,384.536573914287,6.07891129764308,14.4768798526558,NA
530,-119.658685253051,43.8482997360485,-171.605603027344,-523.754675292969,-0.79447844413217406,-0.0663898597035252,0.752511338473285,18.7322710896586,2,-119.658685253051_43.8482997360485,NA,Egley,45,111,183,550,678,1599,Y,N,287.698425292969,333.679290771484,366.810150146484,340.165924072266,346.484558105469,333.333343505859,376.429626464844,368.472412109375,357.042572021484,411.374420166016,-346.153839111328,-352.100463867188,-178.008117675781,-187.101913452148,-190.664276123047,-218.428909301758,-139.225189208984,-143.102462768555,-134.574462890625,-80.1461639404297,-92.7040710449219,-23.3791275024414,-81.4920425415039,-69.3162994384766,352.149072265625,-349.127151489258,757.528259277344,-131.385047983002,-23.3791275024414,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,440.720724833604,5.72761099180228,14.08214936776,NA
531,-119.662499686202,43.8391138789238,-142.852252197266,-410.021171569824,-0.548883702833129,-0.146558671674805,0.647312071205566,15.259959084647,2,-119.662499686202_43.8391138789238,NA,Egley,35,110,183,573,700,1601,Y,N,282.205932617188,277.127868652344,263.037689208984,238.022811889648,225.535171508789,233.036056518555,285.442810058594,284.226776123047,282.090698242188,300.96337890625,-266.666656494141,-325.158233642578,-187.668594360352,-95.6834564208984,-176.970886230469,-130.35920715332,-127.252563476562,-90.5360336303711,-128.503433227539,-85.1825332641602,-81.2075805664062,-75.5491180419922,-66.794807434082,-39.1559219360352,267.168919372559,-295.912445068359,567.630035400391,-74.8554789939639,-39.1559219360352,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,419.757843132659,5.82199858512406,14.20208681442,0.337890654802322
532,-119.662581561162,43.8355072496406,-167.772333526611,-504.386835479736,-0.638215465709654,0.107918530642825,0.913705479055101,27.651519722991,2,-119.662581561162_43.8355072496406,NA,Egley,45,111,171,573,700,1577,Y,N,287.318084716797,314.410491943359,382.441101074219,345.673706054688,340.989410400391,335.053771972656,319.077575683594,297.252960205078,374.840087890625,369.087829589844,-398.047729492188,-366.133666992188,-193.663360595703,-204.828979492188,-219.8076171875,-164.014297485352,-160.207504272461,-134.665512084961,-120.398559570312,-65.4450225830078,-48.5588150024414,8.17160320281982,9.3599796295166,36.3269424438477,336.614501953125,-382.090698242188,767.135559082031,-101.615921672518,36.3269424438477,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,412.954847954398,5.7372171490951,14.116150255601,0.337890654802322
533,-119.66301187144,43.8236742433977,-118.515536117554,-371.4396068573,-0.279340603239031,0.0752824089922026,0.785271737178653,20.5791877495064,2,-119.66301187144_43.8236742433977,NA,Egley,45,110,193,587,716,1531,Y,N,275.726623535156,265.643432617188,297.317169189453,261.202178955078,289.454010009766,223.796035766602,225.658645629883,202.759674072266,227.554183959961,260.128753662109,-323.636352539062,-322.433471679688,-133.931777954102,-111.262336730957,-168.574081420898,-130.156890869141,-79.0546035766602,-79.6943206787109,-80.2223968505859,-39.7877998352051,-40.0376815795898,-15.6028366088867,15.8180923461914,19.0407333374023,252.92407073974601,-323.034912109375,583.765106201172,-31.613813311175,19.0407333374023,NA,NA,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,394.709406357051,6.07268599049361,14.4690785840765,0.25735929608345
534,-119.664203524054,43.8577411832521,64.8994671821594,-331.306230449677,-0.433809725098282,0.705556336884354,0.941218080413532,31.7148483087729,1,-119.664203524054_43.8577411832521,NA,Egley,45,111,165,562,690,1619,Y,N,425.297485351562,419.768920898438,432.321563720703,380.145263671875,388.977630615234,384.487060546875,378.673370361328,374.844329833984,371.264831542969,406.276519775391,9.77869319915771,-99.7204132080078,-106.839515686035,-15.8353128433228,19.6793003082275,54.396167755127,147.484497070312,120.268623352051,159.327926635742,176.82926940918,193.40412902832,246.854904174805,226.732940673828,279.545440673828,396.205697631836,-44.970860004425,396.497826576233,-51.0580362728806,279.545440673828,NA,11,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118,456.744725739988,5.63518121462158,13.9676052976643,0.31159582734108
535,-119.666217599303,43.8841497606584,-154.439338684082,-421.788842773438,-0.901318127367906,-0.278925845007023,0.507172809539729,10.2097536443354,2,-119.666217599303_43.8841497606584,NA,Egley,45,111,189,528,657,1631,Y,N,309.196838378906,265.692840576172,244.511734008789,287.608947753906,237.089202880859,203.512786865234,281.490478515625,261.146484375,262.835235595703,320.410491943359,-260.869567871094,-279.260040283203,-156.500518798828,-88.7070388793945,-196.840438842773,-157.657653808594,-124.439460754395,-133.986923217773,-160.399078369141,-123.159957885742,-123.442276000977,-87.3392028808594,-82.2330322265625,-74.570686340332,267.349504089355,-270.064804077148,581.280059814453,-110.478753475079,-74.570686340332,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118,501.155073496091,5.31921531495982,13.4445908981121,0.347850769758224
536,-119.670261249121,43.8556555280482,35.0309755325317,-356.137267875671,0.441964747398109,0.569985951568448,0.727609318545894,31.2012038702493,1,-119.670261249121_43.8556555280482,NA,Egley,45,111,149,549,675,1595,Y,N,470.076721191406,395.683441162109,417.852508544922,381.352172851562,362.937652587891,336.484741210938,345.23291015625,385.365844726562,410.221618652344,406.474822998047,-224.744613647461,-267.723876953125,-109.846824645996,-62.4000015258789,16.2570896148682,116.025856018066,184.903045654297,98.9083709716797,87.7525253295898,161.39860534668,125.034965515137,199.214370727539,163.77864074707,222.960403442383,391.168243408203,-246.234245300293,631.219436645508,64.8708564421954,222.960403442383,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118,448.932401578855,5.65241612298291,13.9858488765796,0.281333059072495
537,-119.671005823306,43.8800102352393,-98.9766857147217,-364.98544883728,-1.37388233994232,-0.145666887871666,0.16126672068798,3.58762451842591,2,-119.671005823306_43.8800102352393,NA,Egley,45,111,183,528,657,1624,Y,N,324.05712890625,236.126220703125,268.082275390625,291.289184570312,233.873641967773,246.83122253418,225.115951538086,257.847534179688,305.216430664062,271.648040771484,-127.992630004883,-157.894729614258,-72.3633575439453,-38.7486686706543,-79.3333358764648,-111.387680053711,-127.349906921387,-106.767791748047,-113.091918945312,-108.157417297363,-74.6720504760742,-80.0097885131836,-50.5,-45.5658988952637,266.008763122559,-142.94367980957,399.640670776367,-129.366573394476,-38.7486686706543,NA,NA,484.913950001672,-2.71369531688258,13.4834121521449,0.69165345600053,13.5310110734728,5.38485841763118,488.258318090383,5.39217654088416,13.6170713830124,0.351288795471191
538,-119.67985817058,43.83594312763,14.9574184417725,-396.208282852173,0.436317251131041,0.688063797034289,0.867449443399552,49.0760381300371,1,-119.67985817058_43.83594312763,NA,Egley,45,111,128,565,693,1564,Y,N,377.332733154297,471.435211181641,453.212585449219,395.575225830078,405.803375244141,377.9775390625,409.954742431641,372.706939697266,419.955657958984,427.703002929688,-301.111114501953,-383.211669921875,-223.733001708984,-58.9519653320312,-59.7495536804199,75.2537612915039,124.028388977051,81.1314926147461,155.39079284668,223.529418945312,215.886520385742,273.029052734375,266.74169921875,282.908233642578,411.165701293945,-342.161392211914,728.814117431641,76.6924054231007,282.908233642578,NA,11,412.443501997359,-2.40111139574684,13.8987014815744,0.798164085482216,14.1078797033615,5.7487950429138,406.158305726735,5.81406241430049,14.1486024144472,0.333282798528671
539,-119.683326043522,43.8503301109045,-65.6345821380615,-412.63134727478,-1.04954945347046,0.494035077072994,0.89249425889697,28.9184615795429,2,-119.683326043522_43.8503301109045,NA,Egley,45,111,156,571,702,1599,Y,N,299.292999267578,377.833740234375,373.439270019531,383.867034912109,318.801086425781,277.173919677734,351.927795410156,318.62939453125,380.702453613281,388.299957275391,-115.026924133301,-249.161071777344,-86.4100570678711,-85.3701705932617,-99.8307952880859,-92.8829879760742,-74.2559967041016,-31.822021484375,-39.4246139526367,51.7814712524414,51.0304222106934,146.278472900391,120.846664428711,171.428573608398,346.996765136719,-182.093997955322,503.326881408691,-133.575204869254,171.428573608398,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584,426.301249562749,5.70767987305715,14.0428568868628,0.371346980333328
540,-119.6865962312,43.8725911385416,-112.063268661499,-417.832957077026,-1.30952206744536,0.123039263942852,0.807732393447927,15.8609251976013,2,-119.6865962312_43.8725911385416,NA,Egley,45,111,195,545,674,1625,Y,N,373.601776123047,356.499359130859,333.867095947266,284.493286132812,317.073181152344,276.018096923828,258.592468261719,250.303268432617,306.889343261719,300.359008789062,-93.688362121582,-183.762542724609,-159.952133178711,-97.1128616333008,-150.245498657227,-92.2600631713867,-90.9590530395508,-77.3542633056641,-133.652816772461,-72.0812149047852,-63.2522392272949,9.90099048614502,14.3846559524536,37.6216773986816,305.769688415527,-138.725452423096,394.047370910645,-139.791275027576,37.6216773986816,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584,460.698712596132,5.70523277085424,14.0048352491892,0.31859877705574
541,-119.693335240792,43.8586238471397,-95.2476127147675,-469.509691572189,-1.38967488401967,0.146494926075153,0.88912747083630606,18.3719635612362,2,-119.693335240792_43.8586238471397,NA,Egley,45,111,213,557,683,1496,Y,N,388.992523193359,369.914855957031,432.129516601562,400,325.206787109375,380.667236328125,355.885070800781,325.055419921875,377.570098876953,387.199279785156,-168.250411987305,-121.513000488281,-137.060409545898,-151.807235717773,-147.480697631836,-125.215591430664,-75.4834671020508,-92.1945724487305,-73.3137817382812,-24.1090145111084,-4.29835653305054,33.3159828186035,54.8274955749512,46.7928504943848,374.262078857422,-144.881706237793,555.449691772461,-176.58493351487,54.8274955749512,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584,442.003767235276,5.86046088657054,14.199008940933,0.390540212392807
542,-119.698097538113,43.8659173024205,-84.2556114196777,-434.958425140381,-1.99804872834781,-0.0127043342457961,0.431495590411165,7.28460834314535,2,-119.698097538113_43.8659173024205,NA,Egley,35,110,155,555,684,1499,Y,N,383.850921630859,376.05126953125,354.525054931641,349.809875488281,311.860565185547,292.022277832031,311.610473632812,354.277069091797,384.00634765625,389.014282226562,9.45744132995605,-127.139366149902,-65.455924987793,-45.6014366149902,-131.762359619141,-111.789855957031,-61.3273582458496,-65.0205764770508,-122.721092224121,-62.1324462890625,-49.6056976318359,-4.45544576644897,-12.0719385147095,-25.4887409210205,350.702813720703,-58.8409624099731,379.556840896606,-215.052455633769,-4.45544576644897,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584,454.704812392683,5.83921709246814,14.176594971463,0.358878791332245
543,-119.70323804988,43.866610284071,-183.674296569824,-447.431874084473,-0.487584760512896,-0.195468092240343,0.797744497142406,16.8829742683159,2,-119.70323804988_43.866610284071,NA,Egley,35,110,198,555,684,1589,Y,N,333.615936279297,254.210098266602,258.918304443359,234.613952636719,248.982604980469,249.811325073242,221.356201171875,288.835906982422,271.802886962891,275.428558349609,-432.929565429688,-328.985504150391,-210.7744140625,-193.054138183594,-227.526351928711,-184.826019287109,-160.549179077148,-128.765655517578,-174.293060302734,-95.9107818603516,-132.057861328125,-82.5309524536133,-51.5561904907227,-98.3146057128906,263.757577514648,-380.957534790039,708.358123779297,-69.4915791333585,-51.5561904907227,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584,462.920507200228,5.60021559121402,13.8938846786649,0.351681053638458
