"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","delta_nbr","dnbr","absolute_regrowth","relative_regrowth","max.postfire.nbr","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"570","-119.716260890204_43.8642283016741",-119.716260890204,43.8642283016741,NA,"Egley",35,110,179,536,664,1627,"Y","N",353.938934326172,399.921661376953,411.852416992188,364.705871582031,348.598510742188,345.794403076172,336.006408691406,343.529418945312,393.135711669922,393.223022460938,-103.992568969727,-159.758544921875,-198.027313232422,-122.266044616699,-150.364044189453,-118.001205444336,-126.192420959473,-102.688171386719,-164.550399780273,-108.753318786621,-106.68229675293,-45.2541198730469,-55.7346839904785,-65.1108551025391,369.070635986328,-135.72837600708,-131.875556945801,-504.799011993408,497.215591430664,-195.274207364103,-1.46705257514554,-45.2541198730469,-0.122616419353187,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"571","-119.716538294834_43.8726686946827",-119.716538294834,43.8726686946827,NA,"Egley",45,111,141,540,666,1634,"Y","N",581.460693359375,571.007690429688,486.973937988281,427.165344238281,485.986236572266,426.400756835938,505.802703857422,473.138549804688,506.029907226562,528.455261230469,-406.101684570312,-332.99951171875,-257.03564453125,-134.191940307617,-221.526901245117,-165.895065307617,-187.211090087891,-186.778182983398,-171.409210205078,-72.7327117919922,-137.131408691406,-117.335823059082,-11.3802156448364,-70.4314727783203,499.242108154297,-186.691166687012,-369.550598144531,-685.933274841309,934.556945800781,-164.22706056424,-0.807165977123665,-11.3802156448364,-0.0227949835539899,NA,NA,472.973760697314,-2.64384102811967,13.5978833243114,0.711426594035093,13.6436451503335,5.47702114809584
"572","-119.782628102576_44.9348082732778",-119.782628102576,44.9348082732778,NA,"Wheeler",0,104,192,548,683,1171,"Y","N",352,280,328,299,267,257,335,312,345,344,0,74,8,0,0,0,18,62,0,27,0,44,9,93,311.9,18.9,37,-293,344,-139.329898158233,-1.78467992853854,93,0.298172491183072,NA,NA,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"573","-119.795652712599_44.9314648271622",-119.795652712599,44.9314648271622,NA,"Wheeler",0,105,172,601,737,1064,"Y","N",254,353,396,362,311,306,326,384,419,361,0,36,0,0,0,0,9,103,62,63,76,70,38,78,347.2,34.9,18,-312.3,361,-142.142258390281,-1.52264054128604,103,0.296658986175115,NA,NA,352.798365415893,2.84675408776206,16.5520679201833,1.89335211368499,16.1402653842795,9.69941100397266
"574","-119.797971690445_44.9530421564079",-119.797971690445,44.9530421564079,NA,"Wheeler",15,110,205,505,638,1379,"N","N",387,517,542,482,403,386,504,446,484,455,0,154,28,34,74,111,203,335,344,394,473,481,468,534,460.6,215,77,-245.6,455,-74.1732264285994,-0.700339366994068,534,1.15935735996526,9,7,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"575","-119.799899087569_44.947768162688",-119.799899087569,44.947768162688,NA,"Wheeler",15,110,185,568,703,1161,"Y","N",466,419,463,459,411,371,450,474,488,503,0,108,0,0,44,58,147,282,293,262,299,325,254,391,450.4,149.3,54,-301.1,503,-117.533672282434,-1.04599121998759,391,0.868117229129663,13,7,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"576","-119.802382783849_44.9637349382837",-119.802382783849,44.9637349382837,NA,"Wheeler",15,109,180,459,589,1399,"N","N",152,210,294,310,200,192,367,227,287,264,0,9,0,0,0,16,9,65,18,18,36,72,27,122,250.3,17.1,4.5,-233.2,264,-88.4094748055193,-1.18910748654499,122,0.487415101877747,NA,NA,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"577","-119.806622333823_44.9481918156636",-119.806622333823,44.9481918156636,NA,"Wheeler",15,110,189,503,635,1161,"N","N",315,357,381,281,360,386,549,376,433,487,0,264,175,102,141,230,352,422,434,390,423,449,356,485,392.5,293.3,132,-99.2,487,-1.39717198035481,-0.0179534591662527,485,1.23566878980892,6,1,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"578","-119.808234017675_44.9662868326181",-119.808234017675,44.9662868326181,NA,"Wheeler",15,110,151,450,578,1467,"N","N",455,504,495,445,346,280,298,515,476,478,0,34,134,101,167,228,279,359,395,516,549,619,621,625,429.2,276.2,17,-153,478,9.10069375020691,0.0967468361433426,625,1.45619757688723,7,6,386.975418088829,2.17819763771134,13.8134820485936,2.0675831024996,12.9580690077723,7.99583984315249
"579","-119.808729568116_44.9517500121305",-119.808729568116,44.9517500121305,NA,"Wheeler",15,110,206,503,635,1363,"N","N",377,402,416,416,227,255,342,286,289,344,0,255,168,137,164,336,399,548,441,474,305,452,289,403,335.4,322.7,127.5,-12.7,344,123.024672497492,3.25441032596507,548,1.63387000596303,5,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"580","-119.810074961602_44.957744681265",-119.810074961602,44.957744681265,NA,"Wheeler",15,110,238,455,584,1363,"N","N",436,466,512,436,332,333,353,431,475,481,98,77,0,0,0,87,51,191,180,185,161,206,155,261,425.5,93.2,87.5,-332.3,383,-172.174203579951,-1.75782520993404,261,0.613396004700352,NA,13,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"581","-119.81550541521_44.9561039059294",-119.81550541521,44.9561039059294,NA,"Wheeler",25,110,221,470,600,1363,"N","N",576,639,686,630,623,580,585,717,670,691,0,264,87,88,221,310,404,524,511,526,508,330,423,541,639.7,344.3,132,-295.4,691,-16.9520044227752,-0.122297806425714,541,0.84570892605909,7,6,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"582","-119.816351567861_44.9470852855794",-119.816351567861,44.9470852855794,NA,"Wheeler",15,110,208,505,639,1144,"Y","N",411,481,483,436,440,381,462,474,506,504,0,129,142,127,147,283,330,444,369,342,223,362,269,349,457.8,253.6,64.5,-204.2,504,32.763181744192,0.340459375389782,444,0.969855832241153,7,5,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"583","-119.82072192102_44.9561434036865",-119.82072192102,44.9561434036865,NA,"Wheeler",15,110,187,470,600,1240,"N","N",353,376,474,408,335,352,462,410,438,425,0,107,0,0,61,86,181,262,287,270,319,226,281,420,403.3,157.3,53.5,-246,425,-70.3271476930144,-0.668782183952119,420,1.04140838085792,13,7,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"584","-119.821446740395_44.9445198764023",-119.821446740395,44.9445198764023,NA,"Wheeler",0,101,196,564,698,1144,"Y","N",321,359,159,144,156,244,391,246,295,284,0,242,238,301,148,248,350,388,402,324,275,293,233,403,259.9,291.6,121,31.7,284,93.5177840826203,3.12883228658747,403,1.55059638322432,1,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"585","-119.823021990107_44.9708308854892",-119.823021990107,44.9708308854892,NA,"Wheeler",0,106,180,453,584,1428,"N","N",352,461,372,361,385,376,460,492,387,473,79,220,293,137,131,215,222,345,338,377,385,388,419,443,411.9,266.3,149.5,-145.6,394,-68.881318918958,-1.0743622189614,443,1.07550376304928,7,2,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"586","-119.823672275269_44.9408329109727",-119.823672275269,44.9408329109727,NA,"Wheeler",0,75,170,541,676,1144,"Y","N",299,406,249,243,297,299,432,306,385,405,0,280,296,295,290,364,412,538,510,477,366,355,380,505,332.1,382.8,140,50.7,405,140.122895325376,3.7966090314072,538,1.61999397771755,1,1,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"587","-119.828298228976_44.9672474333789",-119.828298228976,44.9672474333789,NA,"Wheeler",15,110,164,453,584,1428,"N","N",530,619,579,413,273,310,275,513,575,454,0,0,4,0,0,54,26,84,124,236,278,378,376,424,454.1,80.6,0,-373.5,454,-179.431086902971,-1.5172967103627,424,0.933715040739925,11,10,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"588","-119.831639049876_44.8871838976251",-119.831639049876,44.8871838976251,NA,"Wheeler",15,110,94,664,803,988,"Y","Y",384,408,440,420,383,406,428,393,461,447,0,140,82,108,58,112,180,247,195,247,214,344,281,240,417,158.3,70,-258.7,447,-82.9211986392656,-0.962700840973509,344,0.824940047961631,11,11,340.600216175022,3.32333762902987,17.602113887342,1.84624187012099,17.3913838295978,10.4627257581859
"589","-119.83587215957_44.9685008965724",-119.83587215957,44.9685008965724,NA,"Wheeler",25,110,200,478,612,1406,"N","N",572,613,564,405,362,377,477,558,557,549,0,130,119,81,157,223,214,256,290,369,363,402,375,472,503.4,220.2,65,-283.2,549,-67.8567603732568,-0.580328264608129,472,0.937624155740961,13,9,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"590","-119.837476856668_44.9570452501626",-119.837476856668,44.9570452501626,NA,"Wheeler",25,110,179,490,624,1273,"N","N",435,471,489,514,384,386,471,538,598,561,0,181,209,314,360,402,445,462,432,469,421,483,389,487,484.7,369.5,90.5,-115.2,561,114.721999042393,1.20363178813384,487,1.00474520321849,5,3,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"591","-119.839716155193_44.9481015209879",-119.839716155193,44.9481015209879,NA,"Wheeler",0,104,206,548,681,1143,"Y","N",200,275,320,215,215,269,259,270,277,263,0,112,0,0,0,20,102,210,146,167,123,155,86,204,256.3,88,56,-168.3,263,-69.9919669300236,-1.14511173642458,210,0.819352321498244,7,7,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"592","-119.839735822432_44.9526950319593",-119.839735822432,44.9526950319593,NA,"Wheeler",15,110,203,515,649,1207,"Y","N",298,376,424,293,297,381,418,397,447,431,0,107,9,0,0,92,163,302,245,213,230,287,238,326,376.2,136.1,53.5,-240.1,431,-87.3158326911642,-0.853592042817926,326,0.866560340244551,7,7,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"593","-119.840724435154_44.8835644482885",-119.840724435154,44.8835644482885,NA,"Wheeler",0,104,158,647,783,988,"Y","Y",370,399,456,375,396,344,394,441,441,408,0,0,0,0,0,28,58,135,101,87,160,153,106,246,402.4,56.9,0,-345.5,408,-125.67819211619,-1.14604787071968,246,0.611332007952286,NA,13,340.600216175022,3.32333762902987,17.602113887342,1.84624187012099,17.3913838295978,10.4627257581859
"594","-119.843978174505_44.9568507691809",-119.843978174505,44.9568507691809,NA,"Wheeler",0,104,201,515,649,1257,"Y","N",291,343,388,354,370,396,478,407,432,469,0,113,0,0,0,0,2,89,0,35,0,41,0,138,392.8,23.9,56.5,-368.9,469,-187.450746981464,-1.7812126054204,138,0.35132382892057,NA,NA,392.062340111688,2.09704689161957,13.5120441926732,2.0907642906265,12.679224938923,7.80454554214638
"595","-119.850354483772_44.9616043414171",-119.850354483772,44.9616043414171,NA,"Wheeler",35,110,201,468,598,1442,"N","N",396,461,445,334,299,278,323,446,496,476,0,181,217,446,528,375,514,690,633,675,535,644,531,622,395.4,479.4,90.5,84,476,249.502727178909,4.05567316244265,690,1.74506828528073,3,3,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"596","-119.852639262237_44.8892798563951",-119.852639262237,44.8892798563951,NA,"Wheeler",0,106,187,648,784,938,"Y","Y",454,454,472,425,453,435,465,447,472,477,0,157,112,62,35,121,187,331,179,266,276,343,261,366,455.4,172.6,78.5,-282.8,477,-96.6092478377135,-1.04674473750163,366,0.80368906455863,13,7,357.128594946081,3.02631458643589,16.5744321188652,2.01766981244103,16.1704468547796,9.80037335265053
"597","-119.854328676374_44.9385534274174",-119.854328676374,44.9385534274174,NA,"Wheeler",0,104,161,579,716,1073,"Y","N",305,344,397,278,252,306,371,422,494,431,0,132,106,0,71,77,139,234,179,199,221,239,182,270,360,135.8,66,-224.2,431,-118.11114101197,-1.27631148578287,270,0.75,NA,7,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"598","-119.859236179595_44.9596635613375",-119.859236179595,44.9596635613375,NA,"Wheeler",25,110,217,482,614,1202,"N","N",394,407,505,300,344,315,411,353,436,381,9,177,132,116,195,274,358,420,409,462,312,421,394,487,384.6,285.5,93,-99.1,372,72.072072487005,0.99548825508933,487,1.266250650026,6,5,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"599","-119.865782053224_44.9611019343378",-119.865782053224,44.9611019343378,NA,"Wheeler",0,101,239,482,614,1456,"N","N",490,518,574,328,344,269,381,433,512,468,20,176,70,60,195,230,321,394,374,385,296,412,378,405,431.7,250.1,98,-181.6,448,5.28249845013858,0.0580981427711537,412,0.954366458188557,7,6,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"600","-119.872150116374_44.9560043805571",-119.872150116374,44.9560043805571,NA,"Wheeler",25,110,223,492,627,1202,"N","N",472,574,521,513,504,466,496,594,598,605,0,193,108,143,288,410,472,478,485,508,549,527,472,561,534.3,363.4,96.5,-170.9,605,83.3365323155832,0.707763478512765,561,1.04997192588433,6,5,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"601","-119.878249236787_44.9411034817545",-119.878249236787,44.9411034817545,NA,"Wheeler",0,104,211,568,703,1088,"Y","N",291,247,283,116,137,152,191,173,255,194,0,72,0,0,0,0,58,67,0,59,26,53,36,159,203.9,28.2,36,-175.7,194,-80.4991055798578,-1.71610685290503,159,0.779794016674841,NA,13,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"602","-119.878394316379_44.9558549128688",-119.878394316379,44.9558549128688,NA,"Wheeler",0,104,181,492,627,1202,"N","N",440,539,558,436,380,484,510,521,529,539,0,113,2,0,20,0,35,145,44,100,105,56,49,216,493.6,56.4,56.5,-437.2,539,-201.630717039471,-1.57271082648126,216,0.437601296596434,NA,NA,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"603","-119.879589579972_44.959906929291",-119.879589579972,44.959906929291,NA,"Wheeler",35,110,156,492,627,1355,"N","N",426,454,487,320,245,263,333,427,409,391,0,73,126,185,366,438,528,606,640,705,661,729,575,738,375.5,432.8,36.5,57.3,391,253.942718163497,3.03060286243807,738,1.96537949400799,4,4,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"604","-119.880817165076_44.9179782387852",-119.880817165076,44.9179782387852,NA,"Wheeler",0,104,157,621,757,963,"Y","N",389,399,429,436,441,336,438,462,491,461,0,0,0,0,12,2,49,124,66,74,55,82,39,109,428.2,38.2,0,-390,461,-151.57753350666,-1.28803948909611,124,0.289584306398879,NA,NA,362.587319257196,2.63097141437664,15.9456456479343,2.04714317638462,15.4682175453937,9.28830853115545
"605","-119.88710730094_44.9572267804741",-119.88710730094,44.9572267804741,NA,"Wheeler",15,110,235,491,624,1440,"N","N",328,366,396,353,293,366,470,445,527,463,0,144,150,82,126,230,319,412,348,390,259,274,312,404,400.7,246,72,-154.7,463,3.44092015203773,0.0348232499553684,412,1.02820064886449,7,6,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
"606","-119.889520945116_44.9623709793918",-119.889520945116,44.9623709793918,NA,"Wheeler",15,110,176,469,602,1440,"N","N",215,305,297,272,250,266,407,354,367,371,0,42,0,0,0,23,11,123,50,119,90,149,82,202,310.4,45.8,21,-264.6,371,-127.739877679062,-1.32872568449994,202,0.650773195876289,NA,13,389.860366761371,2.03703007663148,13.4316104978484,2.10911561658193,12.5987896807656,7.73432028723993
